Orden,Nombre,Frecuencia,Edad Media
2935,MARIA MODESTA,279,60.7
2936,REMEDIO,279,64.2
2937,DIANA CRISTINA,278,29.8
2938,GERGANA,278,29.1
2939,ISABEL ANGELES,278,50.9
2940,RUMYANA,278,42.2
2941,AMEL,277,27.5
2942,GIORGIA,277,23.9
2943,GLADYS MARIA,277,48.0
2944,LENKA,277,33.5
2945,MARCELIANA,277,74.1
2946,MARIA EDELMIRA,277,60.4
2947,MARIA ELDA,277,55.2
2948,NICOLA,277,34.7
2949,SARAH JANE,277,39.7
2950,VERONICA ELIZABETH,277,33.1
2951,DENIA,276,25.2
2952,HUI,276,28.6
2953,PATRICIA ANNE,276,66.9
2954,ZAIDA MARIA,276,28.3
2955,EIRA,275,9.5
2956,ESTILITA,275,70.2
2957,GLORIA PILAR,275,49.1
2958,IZADI,275,6.2
2959,MARIA JENNIFER,275,30.2
2960,MARTINE,275,55.8
2961,SOFIA ISABEL,275,22.6
2962,TATJANA,275,42.0
2963,VICTORIA ANGELES,275,44.9
2964,DAGMAR,274,50.7
2965,FANTA,274,22.1
2966,GORANE,274,22.9
2967,HRISTINA,274,34.8
2968,JOSEFA MANUELA,274,63.6
2969,MARIA ENEDINA,274,62.8
2970,MARIA EUFEMIA,274,54.0
2971,MONICA ANDREA,274,32.3
2972,SONIA ELIZABETH,274,37.0
2973,ZELTIA,274,19.2
2974,FATIMA CARMEN,273,34.7
2975,JUANA MANUELA,273,61.3
2976,SILVIA ISABEL,273,39.8
2977,ANA SOLEDAD,272,40.8
2978,CARMEN MAR,272,33.7
2979,MARIA ALBINA,272,61.8
2980,MARIA CLEMENCIA,272,53.3
2981,YESICA MARIA,272,29.7
2982,YESIKA,272,31.3
2983,DEISY,271,39.1
2984,EMMA LOUISE,271,31.7
2985,EREA,271,13.7
2986,ERLINDA,271,55.1
2987,ISABEL ROSARIO,271,48.1
2988,MELODIE,271,23.3
2989,NAJLAE,271,20.9
2990,YAMILET,271,29.5
2991,CHENOA,270,11.9
2992,ELISABETTA,270,38.8
2993,HONORIA,270,73.9
2994,MARTA ROSA,270,47.0
2995,MEI,270,22.9
2996,MERCY,270,36.0
2997,ROSA ANTONIA,270,54.8
2998,SEVERA,270,70.4
2999,CARMEN FRANCISCA,269,56.2
3000,VITORIA,269,51.7
3001,ZUNILDA,269,40.9
3002,ALEXANDRA ELIZABETH,268,32.8
3003,FATIMA ROSARIO,268,43.0
3004,ANA EMILIA,267,44.1
3005,BTISSAM,267,26.3
3006,ELIZABETH ANN,267,59.4
3007,HELIA,267,27.9
3008,ILARIA,267,31.3
3009,MARIA PASCUALA,267,59.1
3010,MICHELA,267,34.6
3011,MIRNA,267,35.7
3012,SORINA,267,33.2
3013,SUSAN ELIZABETH,267,59.8
3014,YAJAIRA,267,28.0
3015,ANA ASUNCION,266,44.7
3016,EVA CARMEN,266,37.7
3017,KAUTAR,266,11.0
3018,KRYSTYNA,266,48.8
3019,TSVETELINA,266,27.7
3020,YOLANDA ISABEL,266,42.9
3021,ZAYNAB,266,13.5
3022,CARLA PATRICIA,265,27.3
3023,FANICA,265,43.3
3024,NANA,265,36.4
3025,BLANCA AMELIA,264,55.8
3026,CHRISTINE ANN,264,63.0
3027,DAPHNE,264,22.7
3028,ELICIA,264,67.7
3029,EMILIE,264,28.4
3030,EVA PATRICIA,264,35.4
3031,HALA,264,17.9
3032,IRAYA,264,14.1
3033,JUANA DIOS,264,63.3
3034,MARIA EDITA,264,60.9
3035,MARIA REMEDIO,264,55.9
3036,AFRIKA,263,6.5
3037,ANDREA PILAR,263,26.8
3038,AROA MARIA,263,21.7
3039,AYADA,263,47.3
3040,EULALIA MARIA,263,49.1
3041,JESSICA ALEXANDRA,263,24.0
3042,LEXURI,263,15.3
3043,LILIANE,263,50.4
3044,MADDALEN,263,18.4
3045,SUZANNE,263,52.0
3046,CHAXIRAXI,262,27.0
3047,CLAUDIA CRISTINA,262,33.9
3048,CORPUS,262,64.3
3049,ISLAM,262,9.9
3050,JOSEFA ROSARIO,262,57.5
3051,LORE,262,27.2
3052,MAFALDA,262,20.4
3053,MARIA ROSARIO FATIMA,262,57.5
3054,ROSA TERESA,262,54.9
3055,YU,262,25.3
3056,ANTONIA BELEN,261,35.8
3057,ARIADNA MARIA,261,14.8
3058,ELENA BEATRIZ,261,39.4
3059,IBTISAM,261,12.1
3060,IZABELA,261,29.7
3061,LUCINA,261,65.3
3062,OLGA ISABEL,261,44.9
3063,SAMPEDRO,261,67.2
3064,YARITZA,261,16.2
3065,ANDREINA,260,32.2
3066,CARMEN MILAGROS,260,49.5
3067,EGUZKIÑE,260,39.4
3068,EVERILDA,260,71.6
3069,PRISCILLA,260,29.0
3070,SERAPIA,260,76.8
3071,STEFANY,260,16.1
3072,TUDORITA,260,44.1
3073,BETH,259,7.7
3074,BLANCA CECILIA,259,48.4
3075,CARLA SOFIA,259,25.2
3076,CAROLINA CARMEN,259,30.5
3077,DAIDA,259,26.3
3078,LEONIDA,259,62.3
3079,MAHA,259,21.4
3080,MARTA INES,259,43.7
3081,RAMIRA,259,73.1
3082,CAROLE,258,51.6
3083,CONCESA,258,73.3
3084,KEREN,258,19.7
3085,LAURA ANDREA,258,25.0
3086,MARGARITA PILAR,258,51.6
3087,MONICA ALEJANDRA,258,34.6
3088,SARA ELENA,258,28.1
3089,SOHORA,258,54.0
3090,CHAYMA,257,10.6
3091,DOMNICA,257,48.6
3092,ISABEL MERCEDES,257,50.4
3093,ITXASNE,257,22.5
3094,KATE,257,31.8
3095,MERTXE,257,54.4
3096,MIREN ARANTZA,257,51.6
3097,MOIRA,257,34.0
3098,SUSANA CARMEN,257,43.7
3099,ANA MILAGROS,256,43.3
3100,ANAHIT,256,41.5
3101,DIANA ELENA,256,22.1
3102,ESTEFANY,256,18.3
3103,GALYA,256,36.7
3104,INGEBORG,256,69.5
3105,PAULA ALEJANDRA,256,21.4
3106,USUE,256,25.9
3107,YUREMA,256,19.4
3108,AIDE,255,32.8
3109,CHRISTEL,255,52.0
3110,CORINNE,255,43.1
3111,DOINITA,255,43.7
3112,ZAIRA MARIA,255,20.6
3113,ZAMARA,255,14.7
3114,ALEXANDRA ELENA,254,17.5
3115,ALIONA,254,32.5
3116,ANA CRUZ,254,46.7
3117,BLANCA AZUCENA,254,48.9
3118,DULCINEA,254,56.9
3119,ELENA MIHAELA,254,30.8
3120,FATIMA SOHORA,254,32.6
3121,HIDAYA,254,3.5
3122,MARIE THERESE,254,62.3
3123,MIREN IZASKUN,254,49.9
3124,WASSIMA,254,15.6
3125,ABIR,253,13.9
3126,AMETS,253,18.9
3127,ANA MAR,253,32.7
3128,FLORIANA,253,56.9
3129,ITZEL,253,7.8
3130,LEAH,253,13.1
3131,LUZ ANGELICA,253,43.5
3132,LUZIA,253,24.9
3133,MARIA EMERITA,253,63.4
3134,MAYKA,253,15.6
3135,MONSERRATE,253,60.4
3136,RUTH ESTHER,253,31.9
3137,SONIA CRISTINA,253,38.2
3138,ULRIKE,253,52.7
3139,ANA EUGENIA,252,41.2
3140,DENISA MARIA,252,10.8
3141,INES CARMEN,252,44.5
3142,LEOPOLDINA,252,68.3
3143,LIS,252,17.7
3144,MARIA GENEROSA,252,63.4
3145,YOSUNE,252,33.9
3146,CINTA ROCIO,251,29.5
3147,GASPARA,251,73.4
3148,JENNY ELIZABETH,251,36.6
3149,LYUDMILA,251,45.5
3150,MARIA LUZ DIVINA,251,62.1
3151,SILVIA PILAR,251,37.8
3152,SUSAN MARY,251,63.3
3153,VANYA,251,37.9
3154,YAMILEY,251,9.7
3155,YASSMIN,251,5.6
3156,CAROLINA ANDREA,250,31.4
3157,DAMASA,250,72.8
3158,ELENA ALINA,250,30.4
3159,ESTELLA,250,29.0
3160,GERARDA,250,71.1
3161,KERSTIN,250,43.7
3162,MARIA DIONISIA,250,56.5
3163,ANA AURORA,249,43.6
3164,BLANCA PALOMA,249,28.7
3165,CRISTINA MIHAELA,249,28.2
3166,CYNTIA,249,21.0
3167,JULIE ANN,249,49.7
3168,NIKOL,249,9.6
3169,SALHA,249,41.6
3170,SANDRINE,249,39.2
3171,TEODOMIRA,249,73.4
3172,ALEYDA,248,42.0
3173,DOROTHY,248,65.4
3174,GIUSEPPINA,248,52.3
3175,JOSEFINA MARIA,248,54.4
3176,MANUELA PILAR,248,57.4
3177,RANDA,248,19.0
3178,ROZA,248,46.6
3179,SILKE,248,32.0
3180,SONIA BEATRIZ,248,39.4
3181,CARMEN ANTONIA,247,54.4
3182,GLORIA ELIZABETH,247,37.4
3183,LEIDY JOHANNA,247,27.4
3184,MARYANA,247,27.2
3185,ODALYS,247,44.6
3186,RUSLANA,247,35.6
3187,AMANDA JANE,246,46.8
3188,ANACLETA,246,71.6
3189,ANTONIETA,246,57.7
3190,BLANCA INES,246,49.1
3191,FLOARE,246,53.2
3192,MARIA ELADIA,246,55.3
3193,MARIA ERIKA,246,35.3
3194,NAHIR,246,18.1
3195,SIRIA,246,20.9
3196,SUKAINA,246,14.8
3197,ANA GUADALUPE,245,41.4
3198,DAKOTA,245,10.4
3199,ELISABETH MARIA,245,38.1
3200,HONG,245,38.2
3201,LUTGARDA,245,66.9
3202,MAIRA ALEJANDRA,245,23.5
3203,MARIA YASMINA,245,34.3
3204,NADIIA,245,40.7
3205,ZOUHRA,245,44.2
3206,ANTOANETA,244,41.1
3207,HANNELORE,244,69.0
3208,JUANA LUISA,244,60.4
3209,KARLA PATRICIA,244,31.4
3210,MARIA JOANA,244,46.4
3211,MYROSLAVA,244,44.2
3212,PALOMA ROCIO,244,27.7
3213,ROSA ANGELA,244,43.7
3214,RUTH ELIZABETH,244,36.5
3215,TIMOTEA,244,74.8
3216,VICTORITA,244,40.9
3217,XIAOFEN,244,38.3
3218,ANDREA CRISTINA,243,23.0
3219,ANGELA ROSA,243,50.8
3220,MARINA PILAR,243,41.6
3221,RAQUEL CARMEN,243,34.9
3222,ROSA AMPARO,243,52.5
3223,SANTAS,243,73.5
3224,AYLIN,242,12.1
3225,CARMEN MARGARITA,242,50.3
3226,CLAUDIA BEATRIZ,242,37.6
3227,DRISSIA,242,43.0
3228,GHERGHINA,242,50.3
3229,HEIKE,242,49.9
3230,VICTORIA ELENA,242,34.6
3231,ANA BERTA,241,46.5
3232,ANDERE,241,22.5
3233,ELISABET MARIA,241,30.4
3234,GENESIS,241,14.2
3235,JUDITH MARIA,241,26.8
3236,JUSTA MARIA,241,50.1
3237,LINGLING,241,32.1
3238,MAICA,241,20.4
3239,MONICA ROCIO,241,38.4
3240,RIMA,241,31.3
3241,ANDREEA ELENA,240,21.4
3242,ASELA,240,46.6
3243,FRANCISCA JESUS,240,48.4
3244,LOBNA,240,21.2
3245,MARIA JERUSALEN,240,57.7
3246,MARIA VALERIA,240,29.3
3247,SONIA PATRICIA,240,39.8
3248,YAQUELIN,240,33.4
3249,ALLENDE,239,20.6
3250,ANDREA ELIZABETH,239,26.4
3251,ANDREEA CRISTINA,239,20.4
3252,EL BATOUL,239,43.8
3253,KASSANDRA,239,15.4
3254,MARIA GEORGINA,239,53.2
3255,OUAHIBA,239,28.6
3256,ANTONIA LUISA,238,56.0
3257,ARMONIA,238,68.0
3258,BEATRIZ PILAR,238,35.0
3259,CLAUDIA LILIANA,238,39.7
3260,EMETERIA,238,74.0
3261,HADA,238,13.2
3262,NATALIA CARMEN,238,28.0
3263,SARA CRISTINA,238,25.8
3264,XULIA,238,11.9
3265,YANINA,238,29.5
3266,ANA AMELIA,237,46.6
3267,ANDREA ALEJANDRA,237,25.1
3268,CARMEN ANA,237,45.1
3269,CHAYMAA,237,11.7
3270,ENCARNA,237,36.1
3271,FERDAOUS,237,10.4
3272,FRANCISCA ANA,237,55.0
3273,GIMENA,237,19.6
3274,IKERNE,237,30.2
3275,MAYELIN,237,33.7
3276,NAYMA,237,11.4
3277,STEFANA,237,48.3
3278,YSABEL,237,47.0
3279,DANIELA ALEXANDRA,236,17.0
3280,DEMELZA,236,31.8
3281,MARIA IRMA,236,54.6
3282,NURIA CARMEN,236,36.0
3283,WEIWEI,236,29.6
3284,XIAOLI,236,35.1
3285,ALICIA PILAR,235,44.1
3286,ANTONIA ANGELES,235,54.3
3287,CARMEN EMILIA,235,52.9
3288,DANIELA CARMEN,235,18.0
3289,IRENE ISABEL,235,29.3
3290,KATERINE,235,26.4
3291,MARIA ARGEME,235,49.9
3292,MONICA ESTHER,235,38.8
3293,NATALIA ISABEL,235,29.3
3294,OUIAM,235,11.5
3295,REMEDIOS MARIA,235,43.6
3296,ROXANA ELENA,235,26.1
3297,YUMALAY,235,5.5
3298,CATALINA ANA,234,36.5
3299,CINTIA MARIA,234,24.4
3300,GAUDENCIA,234,75.4
3301,LUISA CARMEN,234,56.8
3302,LUZMILA,234,51.0
3303,MARIA JACQUELINE,234,41.7
3304,MARIA MIHAELA,234,30.3
3305,MARIEN,234,30.8
3306,MATXALEN,234,28.7
3307,NINFA,234,49.6
3308,OANA MARIA,234,26.7
3309,ORNELLA,234,28.6
3310,SARA ESTHER,234,36.3
3311,SOMAYA,234,20.1
3312,YUMALAI,234,5.3
3313,ALEJANDRA ISABEL,233,27.1
3314,BARBARA ANN,233,66.4
3315,CAROLINA ISABEL,233,31.5
3316,EILA,233,20.1
3317,MACARENA ROCIO,233,27.8
3318,MARIA AMABLE,233,70.4
3319,MARIA BIENVENIDA,233,53.0
3320,MARIA LUCIANA,233,49.2
3321,MARIA NOEL,233,37.2
3322,MERYAM,233,16.2
3323,SONIA PILAR,233,39.8
3324,DANIELA ELENA,232,30.9
3325,DIANA LORENA,232,30.9
3326,JULIANA MARIA,232,44.9
3327,KAREN ELIZABETH,232,32.5
3328,MARIA ERUNDINA,232,66.2
3329,MARIA FRANCESCA,232,42.4
3330,MARTA CECILIA,232,45.8
3331,NOEMI MARIA,232,31.4
3332,ADRIANA CAROLINA,231,24.9
3333,FRANCISCA ASIS,231,56.8
3334,HAIYAN,231,35.7
3335,MAMA,231,37.9
3336,MARIA JULIETA,231,42.3
3337,XIAO,231,28.0
3338,YINGYING,231,21.2
3339,FIDELIA,230,58.1
3340,IVELINA,230,30.1
3341,JOHANNA ELIZABETH,230,29.8
3342,MARIA BENILDE,230,66.2
3343,PENKA,230,48.9
3344,RENEE,230,48.0
3345,SUSAN ANN,230,60.3
3346,THELMA,230,31.8
3347,USOA,230,28.5
3348,ZINAIDA,230,52.2
3349,DONATILA,229,74.8
3350,JESSICA PAOLA,229,25.4
3351,JULIA ESTHER,229,49.5
3352,LAURA MERCEDES,229,36.7
3353,MARIA MARLENE,229,44.9
3354,NOUZHA,229,43.1
3355,SALLY,229,43.3
3356,SARA PILAR,229,33.3
3357,TRACY,229,30.5
3358,LIHUA,228,42.3
3359,RUT MARIA,228,32.7
3360,SAMIHA,228,26.4
3361,SELENIA,228,11.6
3362,SHARAY,228,15.6
3363,YOHANNA,228,24.4
3364,YUDITH,228,24.9
3365,ALINA MIHAELA,227,29.1
3366,ARLETTE,227,38.9
3367,AURA MARIA,227,36.3
3368,BERNABEA,227,72.7
3369,EL GHALIA,227,42.6
3370,GIOVANA,227,28.3
3371,GRACIELA MARIA,227,43.0
3372,HONORATA,227,72.9
3373,LIFEN,227,40.6
3374,LINAREJOS,227,50.5
3375,LORETA,227,45.0
3376,LORRAINE,227,50.1
3377,PRADO,227,52.4
3378,SINAI,227,10.7
3379,WAHIBA,227,22.1
3380,AILEN,226,12.4
3381,ALEXANDRA IOANA,226,18.7
3382,ANTONIA FRANCISCA,226,55.6
3383,ELVIA,226,45.2
3384,EVELYNE,226,44.0
3385,GLORIA BEATRIZ,226,42.6
3386,LING,226,31.9
3387,MAITENA,226,32.9
3388,MARIA EVELIA,226,57.1
3389,MARIA FAUSTINA,226,58.0
3390,MARIA JESICA,226,31.9
3391,MARIA NARCISA,226,49.0
3392,NATHALY,226,17.5
3393,RADKA,226,43.1
3394,STEPHANY,226,19.8
3395,CANDIDA ROSA,225,54.4
3396,DJAMILA,225,36.9
3397,DOREEN,225,65.3
3398,DORITA,225,64.6
3399,IOANA ALEXANDRA,225,20.0
3400,KHOLOUD,225,10.7
3401,MARIA CUSTODIA,225,55.9
3402,MARIA VALME,225,38.3
3403,MARITA,225,44.7
3404,OMARA,225,18.6
3405,ROCIO ISABEL,225,31.3
3406,TECLA,225,63.6
3407,XIN,225,22.9
3408,YOSELIN,225,25.9
3409,ANA REMEDIOS,224,45.0
3410,ANZHELIKA,224,37.2
3411,BUSHRA,224,34.2
3412,CARMELITA,224,63.3
3413,EMILIA CARMEN,224,56.0
3414,FELICITACION,224,71.0
3415,LUCIA TERESA,224,37.8
3416,NISAMAR,224,27.5
3417,PAULA ALEXANDRA,224,26.8
3418,PAVLINA,224,41.0
3419,SALKA,224,32.3
3420,YAIMA,224,27.1
3421,ZENEIDA,224,43.1
3422,ANGELA CRISTINA,223,34.4
3423,AYLEN,223,10.2
3424,BLANCA AURORA,223,51.3
3425,CARLA ANDREA,223,22.7
3426,EXPIRACION,223,63.0
3427,FANG,223,35.4
3428,KAOUTHAR,223,16.3
3429,KHALIDA,223,38.1
3430,KLAUDIA,223,19.9
3431,LAURA TERESA,223,33.6
3432,MARIA NORMA,223,48.2
3433,OLIVIA MARIA,223,31.5
3434,PING,223,40.8
3435,ROSA BEATRIZ,223,46.8
3436,RUBY,223,42.1
3437,SAIMA,223,31.4
3438,SHARA,223,13.4
3439,TXELL,223,5.1
3440,VITA,223,41.2
3441,XIAOWEI,223,35.1
3442,ALEXANDRA GABRIELA,222,15.1
3443,ALONA,222,29.3
3444,ANA IRENE,222,34.5
3445,ARMANDA,222,66.2
3446,CARLA ISABEL,222,19.9
3447,DELICIA,222,52.3
3448,FIRDAWS,222,4.9
3449,JOSEFA CONCEPCION,222,60.5
3450,MAEVA,222,17.2
3451,MANUELA ISABEL,222,53.5
3452,OUMOU,222,21.8
3453,SVETLA,222,41.5
3454,TAMOU,222,47.3
3455,VIOLETA MARIA,222,30.8
3456,WANDA,222,36.9
3457,YOLANDA CARMEN,222,44.2
3458,ANA OLGA,221,47.5
3459,ANDREA PAOLA,221,26.9
3460,ANTONIA TERESA,221,56.9
3461,ARELIS,221,38.2
3462,CRISTINA ALEXANDRA,221,23.6
3463,CRISTINA ROCIO,221,26.9
3464,ELENA GABRIELA,221,31.3
3465,ENRICA,221,60.9
3466,JIAQI,221,10.5
3467,LIDIA ISABEL,221,37.1
3468,MARIA SILVINA,221,58.8
3469,AILEEN,220,24.7
3470,AINARA MARIA,220,11.5
3471,CLARA ROSA,220,54.1
3472,GLORIA MERCEDES,220,47.8
3473,JULIA ELENA,220,45.8
3474,LEIDY JOHANA,220,27.2
3475,LUZ CARMEN,220,46.1
3476,LYNN,220,53.2
3477,SHAZIA,220,36.2
3478,ADHARA,219,11.4
3479,ADONINA,219,73.8
3480,CANDIDA MARIA,219,49.2
3481,CARMEN MANUELA,219,51.6
3482,CARMEN REYES,219,45.9
3483,DOLORES ROCIO,219,37.8
3484,ELIZABETH ANNE,219,52.6
3485,EZTIZEN,219,22.3
3486,JALILA,219,32.0
3487,LAURA MARCELA,219,25.7
3488,ROSA CRISTINA,219,43.6
3489,SARA PATRICIA,219,27.0
3490,LAURA VALENTINA,218,14.4
3491,SOTERA,218,74.4
3492,YEDRA,218,23.1
3493,AUREA MARIA,217,44.1
3494,CARMENZA,217,47.7
3495,JUTTA,217,60.5
3496,ROSA FRANCISCA,217,57.0
3497,SARAH LOUISE,217,37.1
3498,SOFIA CARMEN,217,27.3
3499,ANGELES CARMEN,216,54.2
3500,CARMEN INMACULADA,216,42.0
3501,CRISTINA EUGENIA,216,38.2
3502,KARINA ELIZABETH,216,32.1
3503,KHADRA,216,42.2
3504,KRISTINE,216,31.6
3505,LAURA ELIZABETH,216,31.0
3506,LIZETH,216,23.3
3507,MARTHA PATRICIA,216,42.9
3508,MARY ELIZABETH,216,58.2
3509,SARA LUCIA,216,21.5
3510,SUSANA PILAR,216,43.0
3511,ABIDA,215,38.5
3512,AURORA CARMEN,215,48.6
3513,GRACIANA,215,67.9
3514,HERMESINDA,215,73.5
3515,JOAQUINA MARIA,215,53.7
3516,LAURA ROSA,215,41.5
3517,LAURINDA,215,64.2
3518,LESLIE,215,27.5
3519,MARTA EUGENIA,215,39.8
3520,NADIRA,215,26.7
3521,VENUS,215,20.6
3522,ANA BLANCA,214,41.9
3523,CARMEN RAQUEL,214,41.3
3524,ESTEBANA,214,65.2
3525,IKHLAS,214,7.4
3526,INASS,214,8.2
3527,JOSEFA MERCEDES,214,62.4
3528,LEONORA,214,46.6
3529,MARIA FELICIA,214,49.7
3530,MARIA LILIA,214,56.3
3531,MARIA PAU,214,38.5
3532,OCTAVIA,214,59.8
3533,SAFIRA,214,13.6
3534,SIOMARA,214,20.1
3535,XIA,214,32.4
3536,ALVARINA,213,71.1
3537,AUGUSTA,213,63.6
3538,GALIA,213,30.0
3539,GOTZONE,213,46.7
3540,LAURA ROCIO,213,27.2
3541,LILY,213,28.8
3542,YUXIN,213,7.4
3543,ANDREEA ALEXANDRA,212,16.8
3544,CECILIA CARMEN,212,47.0
3545,GISELA MARIA,212,29.3
3546,HAFSSA,212,13.8
3547,MAJIDA,212,33.0
3548,MARIA ORETO,212,47.2
3549,NAYALA,212,6.0
3550,PEÑA,212,49.4
3551,BELKIS,211,42.8
3552,CLARA ELENA,211,43.5
3553,CLARA LUZ,211,53.4
3554,ELENA ALEXANDRA,211,20.5
3555,IHSAN,211,22.5
3556,JILL,211,58.0
3557,MARIA SEBASTIANA,211,53.3
3558,NANCY ELIZABETH,211,39.2
3559,OLGA MARINA,211,48.3
3560,ROSA JULIA,211,53.9
3561,SUMAYA,211,17.8
3562,VALERIA MARIA,211,18.1
3563,YAZMIN,211,23.6
3564,AURIA,210,41.3
3565,HADHOUM,210,48.2
3566,KIM,210,35.3
3567,LORENA ISABEL,210,28.1
3568,MADIHA,210,26.1
3569,MARIA CORPUS,210,62.2
3570,MARIA INMACULADA CONCEPCION,210,53.2
3571,MARTHA MARIA,210,42.7
3572,MILAGROS MARIA,210,43.3
3573,NAARA,210,19.1
3574,NATALIA SOLEDAD,210,31.9
3575,NURI,210,49.1
3576,ROSARIO ANA,210,42.9
3577,SAMAR,210,17.2
3578,SAMRA,210,22.4
3579,SOFIA ELENA,210,19.6
3580,VERONICA ISABEL,210,32.7
3581,ANA ADELA,209,44.0
3582,ANA AMPARO,209,46.5
3583,ANTONIA ROCIO,209,40.0
3584,CARMEN FATIMA,209,43.7
3585,CARMEN SOLEDAD,209,43.3
3586,FERNANDA MARIA,209,47.2
3587,FIDENCIA,209,71.8
3588,GUADALUPE MARIA,209,40.3
3589,JULIA PILAR,209,51.7
3590,MARIA AMAIA,209,51.6
3591,MARIA ANGELITA,209,59.3
3592,MARIA CORINA,209,41.4
3593,MARIA ROSAURA,209,57.7
3594,MARIA URSULA,209,51.3
3595,NASTASIA,209,45.4
3596,NAYAT,209,33.7
3597,NURIA PILAR,209,38.6
3598,ACACIA,208,65.4
3599,AFAF,208,23.8
3600,AMBAR,208,16.3
3601,ANA MAGDALENA,208,38.9
3602,ISABEL MARGARITA,208,49.6
3603,KHADIDJA,208,28.8
3604,MONICA CRISTINA,208,38.3
3605,NOR,208,5.8
3606,TERESITA NIÑO JESUS,208,60.9
3607,CAMILLA,207,27.9
3608,CARMEN INES,207,45.3
3609,DARINA,207,30.4
3610,DIGNA MARIA,207,51.7
3611,JAMAA,207,45.8
3612,KLARA,207,33.1
3613,MARIA ANITA,207,65.6
3614,NILA,207,53.8
3615,SEREZADE,207,23.1
3616,AMARANTA,206,27.7
3617,ANJANA,206,13.3
3618,ASCENSION MARIA,206,47.2
3619,DIANA PAOLA,206,28.1
3620,ELENA PATRICIA,206,33.2
3621,ELODIE,206,25.1
3622,EUSTASIA,206,78.1
3623,GISELLA,206,20.4
3624,IKRAME,206,21.0
3625,JOSEFA ENCARNACION,206,60.4
3626,KORO,206,49.2
3627,MARIA IMELDA,206,57.8
3628,MARIA REINA,206,46.0
3629,MARIA YSABEL,206,41.8
3630,MIREN IGONE,206,49.4
3631,NAZIA,206,34.8
3632,NORMA ELIZABETH,206,40.4
3633,PAULA VICTORIA,206,20.7
3634,ROSA LAURA,206,43.3
3635,SALETA,206,37.3
3636,SIMONA MARIA,206,33.9
3637,VIDA,206,35.0
3638,ASYA,205,33.5
3639,BIANCA ELENA,205,13.7
3640,CARMEN SUSANA,205,45.8
3641,CATIA,205,31.5
3642,DANUTA,205,50.9
3643,DAVINIA MARIA,205,27.2
3644,GABRIELA ALEXANDRA,205,21.5
3645,GOIZALDE,205,30.6
3646,KHADOUJ,205,49.1
3647,LIDIA CARMEN,205,39.6
3648,MANUELA JOSEFA,205,64.1
3649,MARIA ALINA,205,31.5
3650,MARIA ROXANA,205,32.6
3651,MARIA SARAY,205,27.7
3652,NADINA,205,27.8
3653,ARGELINA,204,71.3
3654,JENNIFFER,204,25.8
3655,JORGELINA,204,42.5
3656,MARIA NICOLASA,204,61.9
3657,MIREN LOREA,204,47.1
3658,PALMA,204,32.5
3659,ROSE MARIE,204,56.8
3660,SABA,204,23.3
3661,UTE,204,58.5
3662,VERONICA ANDREA,204,36.0
3663,XIAOHONG,204,39.6
3664,ARACELIS,203,46.1
3665,ARTEMIA,203,70.4
3666,BLANCA ESTELA,203,43.5
3667,BRENDA MARIA,203,25.2
3668,FRANCIA ELENA,203,43.7
3669,KAMAR,203,17.8
3670,LORNA,203,37.6
3671,MARIA BLASA,203,60.8
3672,MARIA CISNE,203,32.1
3673,NAYRA MARIA,203,27.6
3674,NEILA,203,17.1
3675,ONINTZE,203,18.6
3676,PILAR ISABEL,203,50.7
3677,RESTITUTA,203,72.4
3678,SONIA RAQUEL,203,35.9
3679,XOANA,203,19.8
3680,AGUASANTA,202,54.1
3681,ANA KAREN,202,23.2
3682,AZAHAR,202,16.6
3683,CATALINA ISABEL,202,42.2
3684,DESSIRE,202,18.8
3685,LUCERO,202,39.1
3686,MAXIMIANA,202,72.7
3687,NOUR EL HOUDA,202,13.4
3688,PAU,202,14.4
3689,ROCIO MACARENA,202,31.0
3690,SALUD MARIA,202,33.0
3691,SARA BEATRIZ,202,30.6
3692,SNEZHANA,202,39.3
3693,STEFKA,202,44.5
3694,VICTORIA PILAR,202,42.7
3695,ALBENA,201,38.3
3696,ANA CONSUELO,201,44.6
3697,AUDELINA,201,72.0
3698,CARMEN LORENA,201,31.6
3699,EVA ROSA,201,43.4
3700,JENNY ALEXANDRA,201,32.8
3701,LAURA GABRIELA,201,28.6
3702,MARIA GISELA,201,37.7
3703,MARIA SIMONA,201,44.5
3704,MIGLENA,201,33.3
3705,MIQUELA,201,50.9
3706,MONICA ELENA,201,35.0
3707,PIEDAD MARIA,201,41.3
3708,PRISCA,201,54.0
3709,ROSA MATILDE,201,52.4
3710,SONYA,201,38.1
3711,YUE,201,24.4
3712,AGUSTINA MARIA,200,47.9
3713,ANGELA ROCIO,200,26.3
3714,BELLA MARIA,200,36.5
3715,BENICIA,200,70.9
3716,DONIA,200,13.7
3717,FRANCISCA ANGELES,200,54.1
3718,JENIFER MARIA,200,23.7
3719,JULIA TERESA,200,49.6
3720,KALTOUM,200,35.5
3721,MARIA CAPILLA,200,56.8
3722,MARIA IRIS,200,45.2
3723,MARIA REPOSO,200,56.4
3724,MARIA ZAIDA,200,41.3
3725,MIN,200,35.1
3726,PATRICIA CAROLINA,200,33.2
3727,SASHA,200,13.1
3728,SILVIA ESTHER,200,41.5
3729,SUSAN MARGARET,200,61.8
3730,ANA MARIA ISABEL,199,55.3
3731,ANDREA VICTORIA,199,20.9
3732,CRISTALINA,199,67.1
3733,ELEONOR,199,34.8
3734,EMA,199,25.2
3735,ETNA,199,10.9
